name,stage,calls,cpu_time_total_us,cuda_time_total_us,self_cpu_time_total_us,self_cuda_time_total_us,run_name
WhereBackward0,,48,1450.4970000000321,2438.788000000044,75.76500000004307,0.0,medium_ctx512_train_step_fp32
autograd::engine::evaluate_function: CatBackward0,,96,1295.124999999971,0,329.304000000011,0,medium_ctx512_train_step_fp32
CatBackward0,,96,965.8209999999599,0,204.93299999993178,0,medium_ctx512_train_step_fp32
aten::narrow,,192,760.8880000000281,0,241.64299999995274,0,medium_ctx512_train_step_fp32
aten::slice,,192,519.2450000000754,0,427.7559999999794,0,medium_ctx512_train_step_fp32
autograd::engine::evaluate_function: UnbindBackward0,,96,1581.1500000000306,874.6280000000261,265.95400000007794,0.0,medium_ctx512_train_step_fp32
UnbindBackward0,,96,1315.1959999999526,874.6280000000261,141.32000000001426,0.0,medium_ctx512_train_step_fp32
aten::stack,,96,1173.8759999999384,874.6280000000261,274.0109999997003,0.0,medium_ctx512_train_step_fp32
void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_128x64_16x6_nt_align4>(cutlass_80_tensorop_s1688gemm_128x64_16x6_nt_align4::Params),,48,0,1227.8059999999823,0,1227.8059999999823,medium_ctx512_train_step_fp32
"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::neg_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::neg_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::neg_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::neg_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})",,96,0,513.0569999999134,0,513.0569999999134,medium_ctx512_train_step_fp32
"void at::native::(anonymous namespace)::CatArrayBatchedCopy_vectorized<at::native::(anonymous namespace)::OpaqueType<4u>, unsigned int, 1, 128, 1, 16, 4>(char*, at::native::(anonymous namespace)::CatArrInputTensorMetadata<at::native::(anonymous namespace)::OpaqueType<4u>, unsigned int, 128, 1>, at::native::(anonymous namespace)::TensorSizeStride<unsigned int, 4u>, int, unsigned int)",,48,0,239.1360000000277,0,239.1360000000277,medium_ctx512_train_step_fp32
autograd::engine::evaluate_function: IndexBackward0,,2,233.95699999998033,65.88800000004994,7.681999999986147,0.0,medium_ctx512_train_step_fp32
IndexBackward0,,2,226.27499999999418,65.88800000004994,16.104999999981374,0.0,medium_ctx512_train_step_fp32
aten::_index_put_impl_,,2,183.50200000000768,45.72800000004645,50.85800000000745,30.720000000015716,medium_ctx512_train_step_fp32
aten::remainder,,2,23.50899999999092,5.216000000014901,16.160999999992782,5.216000000014901,medium_ctx512_train_step_fp32
"void at::native::vectorized_elementwise_kernel<2, at::native::BUnaryFunctor<long, long, long, at::native::remainder_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long, long)#1}>, std::array<char*, 2ul> >(int, at::native::BUnaryFunctor<long, long, long, at::native::remainder_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long, long)#1}>, std::array<char*, 2ul>)",,2,0,5.216000000014901,0,5.216000000014901,medium_ctx512_train_step_fp32
"void at::native::vectorized_elementwise_kernel<2, at::native::AUnaryFunctor<long, long, long, at::native::binary_internal::MulFunctor<long> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<long, long, long, at::native::binary_internal::MulFunctor<long> >, std::array<char*, 2ul>)",,2,0,2.7520000000076834,0,2.7520000000076834,medium_ctx512_train_step_fp32
aten::divide_,,2,26.799999999973807,4.512000000002445,4.947999999989406,0.0,medium_ctx512_train_step_fp32
aten::div_,,2,21.8519999999844,4.512000000002445,13.99399999997695,4.512000000002445,medium_ctx512_train_step_fp32
"void at::native::vectorized_elementwise_kernel<2, at::native::BUnaryFunctor<long, long, long, at::native::binary_internal::div_trunc_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long, long)#1}>, std::array<char*, 2ul> >(int, at::native::BUnaryFunctor<long, long, long, at::native::binary_internal::div_trunc_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long, long)#1}>, std::array<char*, 2ul>)",,2,0,4.512000000002445,0,4.512000000002445,medium_ctx512_train_step_fp32
cudaPeekAtLastError,,4,0.2989999999990687,0,0.2989999999990687,0,medium_ctx512_train_step_fp32
"void at_cuda_detail::cub::DeviceRadixSortSingleTileKernel<at_cuda_detail::cub::DeviceRadixSortPolicy<long, at::cuda::cub::detail::OpaqueType<8>, unsigned long long>::Policy900, false, long, at::cuda::cub::detail::OpaqueType<8>, unsigned long long, at_cuda_detail::cub::detail::identity_decomposer_t>(long const*, long*, at::cuda::cub::detail::OpaqueType<8> const*, at::cuda::cub::detail::OpaqueType<8>*, unsigned long long, int, int, at_cuda_detail::cub::detail::identity_decomposer_t)",,2,0,12.831999999994878,0,12.831999999994878,medium_ctx512_train_step_fp32
"void (anonymous namespace)::indexing_backward_kernel<float, 4>(long const*, long const*, float const*, float*, long, long, long, long, bool)",,2,0,17.88800000002084,0,17.88800000002084,medium_ctx512_train_step_fp32
optimizer,optimizer,2,78037.73100000004,42067.273000001645,6171.141999999745,0.0,medium_ctx512_train_step_fp32
aten::_to_copy,,2,103.10400000002119,1.5360000000073342,9.385000000009313,0.0,medium_ctx512_train_step_fp32
cudaStreamIsCapturing,,4,6.079999999987194,0,6.079999999987194,0,medium_ctx512_train_step_fp32
cudaStreamSynchronize,,4,29.60099999999511,0,29.60099999999511,0,medium_ctx512_train_step_fp32
optimizer,optimizer,2,0,16930.257000000012,0,16930.257000000012,medium_ctx512_train_step_fp32
Memcpy HtoD (Pageable -> Device),,2,0,1.5360000000073342,0,1.5360000000073342,medium_ctx512_train_step_fp32
aten::lift_fresh,,2,0.5550000000221189,0,0.5550000000221189,0,medium_ctx512_train_step_fp32
aten::detach_,,2,3.5040000000299187,0,1.8260000000300352,0,medium_ctx512_train_step_fp32
detach_,,2,1.6779999999998836,0,1.6779999999998836,0,medium_ctx512_train_step_fp32
aten::sqrt,,440,2417.876999999644,2072.4130000004807,1261.147999999681,2072.4130000004807,medium_ctx512_train_step_fp32
"void at::native::vectorized_elementwise_kernel<4, at::native::sqrt_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::sqrt_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",,440,0,2072.4130000004807,0,2072.4130000004807,medium_ctx512_train_step_fp32
aten::reciprocal,,2,18.171000000002095,3.073000000003958,10.712999999988824,3.073000000003958,medium_ctx512_train_step_fp32
"void at::native::vectorized_elementwise_kernel<4, at::native::reciprocal_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::reciprocal_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",,2,0,3.073000000003958,0,3.073000000003958,medium_ctx512_train_step_fp32
aten::lt,,2,22.069000000017695,3.5509999999922,14.564000000042142,3.5509999999922,medium_ctx512_train_step_fp32
"void at::native::vectorized_elementwise_kernel<4, at::native::compare_scalar_kernel<float>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, float)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::compare_scalar_kernel<float>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, float)::{lambda(float)#1}, std::array<char*, 2ul>)",,2,0,3.5509999999922,0,3.5509999999922,medium_ctx512_train_step_fp32
aten::is_nonzero,,2,52.787999999985914,5.5350000000034925,3.032999999966705,0.0,medium_ctx512_train_step_fp32
aten::item,,2,49.75500000001921,5.5350000000034925,4.172999999995227,0.0,medium_ctx512_train_step_fp32
aten::_local_scalar_dense,,2,45.58200000002398,5.5350000000034925,11.621000000028289,5.5350000000034925,medium_ctx512_train_step_fp32
Memcpy DtoH (Device -> Pinned),,2,0,5.5350000000034925,0,5.5350000000034925,medium_ctx512_train_step_fp32
aten::mul_,,438,2005.4240000002756,3497.185000000114,877.69100000037,3497.185000000114,medium_ctx512_train_step_fp32
Optimizer.step#AdamW.step,,2,59480.08099999999,32943.47200000206,16387.220000001253,0.0,medium_ctx512_train_step_fp32
aten::sub_,,876,4028.120999998835,4503.982999999615,1906.2189999985858,4503.982999999615,medium_ctx512_train_step_fp32
aten::_has_compatible_shallow_copy_type,,876,82.56500000004598,0,82.56500000004598,0,medium_ctx512_train_step_fp32
aten::zeros_like,,876,7818.141000000047,2521.1890000007115,975.2369999997754,0.0,medium_ctx512_train_step_fp32
aten::square,,438,3219.5989999999583,2074.1070000002364,276.5140000003739,0.0,medium_ctx512_train_step_fp32
Optimizer.step#AdamW.step,,2,0,57895.35699999999,0,57895.35699999999,medium_ctx512_train_step_fp32
cudaDeviceSynchronize,,3,15.584000000060769,0,15.584000000060769,0,medium_ctx512_train_step_fp32
profile/measure,profile/measure,1,145290.37500000003,40676.299000000465,3017.104999999894,0.0,medium_ctx512_train_step_fp32
cudaEventRecordWithFlags,,2,9.324000000022352,0,9.324000000022352,0,medium_ctx512_train_step_fp32
Buffer Flush,,2,124.68900000001304,0,124.68900000001304,0,medium_ctx512_train_step_fp32
cudaEventQuery,,2,4.2980000000679865,0,4.2980000000679865,0,medium_ctx512_train_step_fp32
cudaEventElapsedTime,,1,1.565999999991618,0,1.565999999991618,0,medium_ctx512_train_step_fp32
profile/warmup,profile/warmup,1,211588.769,70438.60300000015,3268.479000000021,0.0,medium_ctx1024_train_step_fp32
Optimizer.zero_grad#AdamW.zero_grad,,2,469.1269999999995,0,469.1269999999995,0,medium_ctx1024_train_step_fp32
forward,forward,2,84756.649,98797.57199999917,23653.236000000372,0.0,medium_ctx1024_train_step_fp32
aten::index,,2,424.4120000000021,31.07199999999102,89.0870000000059,20.799999999991087,medium_ctx1024_train_step_fp32
aten::as_strided,,9524,3261.659000001477,0,3261.659000001477,0,medium_ctx1024_train_step_fp32
aten::reshape,,3280,21296.796000000453,5689.418999999781,3665.0780000014465,0.0,medium_ctx1024_train_step_fp32
aten::view,,3428,3245.983999998678,0,3245.983999998678,0,medium_ctx1024_train_step_fp32
Activity Buffer Request,,2,1867.313999999973,10.271999999999935,1867.313999999973,10.271999999999935,medium_ctx1024_train_step_fp32
cudaLaunchKernel,,15072,79782.8399999993,0,79782.8399999993,0,medium_ctx1024_train_step_fp32
forward,forward,2,0,104384.31300000001,0,104384.31300000001,medium_ctx1024_train_step_fp32
"void at::native::vectorized_gather_kernel<16, long>(char*, char*, long*, int, long, long, long, long, bool)",,2,0,20.799999999991087,0,20.799999999991087,medium_ctx1024_train_step_fp32
aten::to,,1466,82698.74399999988,1.5349999999743886,199.3659999998781,0.0,medium_ctx1024_train_step_fp32
aten::pow,,1170,9945.08199999893,6178.116000000797,5694.307000000264,5145.924000000954,medium_ctx1024_train_step_fp32
aten::result_type,,1170,123.79400000017768,0,123.79400000017768,0,medium_ctx1024_train_step_fp32
"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase&, float)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase&, float)::{lambda(float)#1}, std::array<char*, 2ul>)",,974,0,4982.108000000861,0,4982.108000000861,medium_ctx1024_train_step_fp32
aten::mean,,100,1285.2690000000666,585.8860000002114,949.1279999999715,585.8860000002114,medium_ctx1024_train_step_fp32
"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4>)",,100,0,585.8860000002114,0,585.8860000002114,medium_ctx1024_train_step_fp32
aten::add,,1702,10839.194999999643,9369.38599999914,6450.9879999988025,9369.38599999914,medium_ctx1024_train_step_fp32
"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul> >(int, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul>)",,538,0,1796.120999999945,0,1796.120999999945,medium_ctx1024_train_step_fp32
aten::rsqrt,,98,911.8840000000378,136.21999999992613,617.0759999999477,136.21999999992613,medium_ctx1024_train_step_fp32
"void at::native::vectorized_elementwise_kernel<4, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",,98,0,136.21999999992613,0,136.21999999992613,medium_ctx1024_train_step_fp32
aten::mul,,4766,42384.34399999997,62406.82999999912,18677.59499999959,62406.82999999912,medium_ctx1024_train_step_fp32
"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})",,1600,0,16611.4719999996,0,16611.4719999996,medium_ctx1024_train_step_fp32
aten::einsum,,434,28127.688000000013,27553.885000000104,5237.078000001144,0.0,medium_ctx1024_train_step_fp32
aten::unsqueeze,,1256,2772.4739999998187,0,2346.625999999461,0,medium_ctx1024_train_step_fp32
aten::permute,,4916,9668.859999997758,0,7985.4529999969,0,medium_ctx1024_train_step_fp32
aten::_reshape_alias,,530,822.9769999998935,0,822.9769999998935,0,medium_ctx1024_train_step_fp32
aten::bmm,,1302,31581.6889999995,95354.90800000122,18552.61999999915,95354.90800000122,medium_ctx1024_train_step_fp32
cudaFuncGetAttributes,,2028,3063.1390000002198,0,3063.1390000002198,0,medium_ctx1024_train_step_fp32
cudaLaunchKernelExC,,1014,5644.954999999834,0,5644.954999999834,0,medium_ctx1024_train_step_fp32
sm90_xmma_gemm_f32f32_tf32f32_f32_tn_n_tilesize128x128x32_warpgroupsize1x1x1_execute_segment_k_off_kernel__5x_cublas,,336,0,18055.354999999978,0,18055.354999999978,medium_ctx1024_train_step_fp32
aten::unbind,,192,1225.8759999998424,0,559.8139999995255,0,medium_ctx1024_train_step_fp32
aten::select,,384,666.0620000003169,0,521.5610000005736,0,medium_ctx1024_train_step_fp32
aten::alias,,96,145.19100000005574,0,145.19100000005574,0,medium_ctx1024_train_step_fp32
aten::sub,,148,1384.7049999999276,10849.734999999924,946.7329999998874,10849.734999999924,medium_ctx1024_train_step_fp32
"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>)",,3108,0,28999.846999999274,0,28999.846999999274,medium_ctx1024_train_step_fp32
aten::concat,,96,1267.0609999999674,1841.6959999999176,116.19199999995362,0.0,medium_ctx1024_train_step_fp32
aten::cat,,192,8113.167999999707,3399.4290000000124,1395.778999999619,3399.4290000000124,medium_ctx1024_train_step_fp32
"void at::native::(anonymous namespace)::CatArrayBatchedCopy<at::native::(anonymous namespace)::OpaqueType<4u>, unsigned int, 4, 64, 64>(at::native::(anonymous namespace)::OpaqueType<4u>*, at::native::(anonymous namespace)::CatArrInputTensorMetadata<at::native::(anonymous namespace)::OpaqueType<4u>, unsigned int, 64, 64>, at::native::(anonymous namespace)::TensorSizeStride<unsigned int, 4u>, int, unsigned int)",,144,0,2981.571999999936,0,2981.571999999936,medium_ctx1024_train_step_fp32
aten::arange,,100,1357.886999999726,117.11400000015965,405.75499999996555,58.557000000079825,medium_ctx1024_train_step_fp32
aten::empty,,686,1624.6230000000714,0,1624.6230000000714,0,medium_ctx1024_train_step_fp32
aten::resize_,,146,350.87600000008206,0,350.87600000008206,0,medium_ctx1024_train_step_fp32
"void (anonymous namespace)::elementwise_kernel_with_index<int, at::native::arange_cuda_out(c10::Scalar const&, c10::Scalar const&, c10::Scalar const&, at::Tensor&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(int, at::native::arange_cuda_out(c10::Scalar const&, c10::Scalar const&, c10::Scalar const&, at::Tensor&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}, function_traits<at::native::arange_cuda_out(c10::Scalar const&, c10::Scalar const&, c10::Scalar const&, at::Tensor&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>::result_type*)",,50,0,58.557000000079825,0,58.557000000079825,medium_ctx1024_train_step_fp32
aten::ge,,48,524.9490000000178,213.69299999996838,356.21799999995983,213.69299999996838,medium_ctx1024_train_step_fp32
"void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::CompareFunctor<long> >(at::TensorIteratorBase&, at::native::(anonymous namespace)::CompareFunctor<long> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::CompareFunctor<long> >(at::TensorIteratorBase&, at::native::(anonymous namespace)::CompareFunctor<long> const&)::{lambda(int)#1})",,48,0,213.69299999996838,0,213.69299999996838,medium_ctx1024_train_step_fp32
attention/scores,attention/scores,48,7292.3529999999055,10287.56099999998,2828.021999999908,0.0,medium_ctx1024_train_step_fp32
cudaMemsetAsync,,790,2382.087000000267,0,2382.087000000267,0,medium_ctx1024_train_step_fp32
attention/scores,attention/scores,48,0,10454.313999999973,0,10454.313999999973,medium_ctx1024_train_step_fp32
Memset (Device),,790,0,785.2110000010571,0,785.2110000010571,medium_ctx1024_train_step_fp32
sm90_xmma_gemm_f32f32_tf32f32_f32_tn_n_tilesize64x256x32_warpgroupsize1x1x1_execute_segment_k_off_kernel__5x_cublas,,96,0,8115.592000000166,0,8115.592000000166,medium_ctx1024_train_step_fp32
aten::div,,828,6303.114999999893,60467.08000000006,3890.0269999996162,60467.08000000006,medium_ctx1024_train_step_fp32
"void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)",,96,0,12270.764999999945,0,12270.764999999945,medium_ctx1024_train_step_fp32
attention/softmax,attention/softmax,48,7185.905000000006,45116.537999999746,2244.931999999906,0.0,medium_ctx1024_train_step_fp32
aten::where,,192,5115.995000000209,37534.03499999983,1417.8510000005408,18700.34499999998,medium_ctx1024_train_step_fp32
aten::scalar_tensor,,96,1220.8899999997666,133.3449999998702,272.53599999980725,0.0,medium_ctx1024_train_step_fp32
aten::fill_,,1028,4523.527000000139,5603.625999998578,1863.6080000003867,5603.625999998578,medium_ctx1024_train_step_fp32
aten::max,,50,859.330000000009,4808.457999999896,670.1670000001031,4808.457999999896,medium_ctx1024_train_step_fp32
aten::exp,,50,566.0049999999192,6202.604999999994,392.76199999987966,6202.604999999994,medium_ctx1024_train_step_fp32
aten::sum,,784,9025.254999999208,16863.29600000028,5607.237999999103,16863.29600000028,medium_ctx1024_train_step_fp32
attention/softmax,attention/softmax,48,0,45600.37299999998,0,45600.37299999998,medium_ctx1024_train_step_fp32
"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>)",,1028,0,5603.625999998578,0,5603.625999998578,medium_ctx1024_train_step_fp32
"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#11}::operator()() const::{lambda(bool, float, float)#1}>(at::TensorIteratorBase&, at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#11}::operator()() const::{lambda(bool, float, float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#11}::operator()() const::{lambda(bool, float, float)#1}>(at::TensorIteratorBase&, at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#11}::operator()() const::{lambda(bool, float, float)#1} const&)::{lambda(int)#1})",,96,0,18700.34499999998,0,18700.34499999998,medium_ctx1024_train_step_fp32
attention/value,attention/value,48,6507.681999999975,4829.602000000131,1692.8559999999297,0.0,medium_ctx1024_train_step_fp32
aten::clone,,384,14272.714000000095,5689.418999999781,859.9660000003751,0.0,medium_ctx1024_train_step_fp32
aten::empty_like,,1266,3758.1220000003887,0,1158.9640000017134,0,medium_ctx1024_train_step_fp32
aten::copy_,,822,99014.27300000034,13586.579999999794,3059.8100000000913,13586.579999999794,medium_ctx1024_train_step_fp32
aten::_unsafe_view,,384,402.75799999961055,0,402.75799999961055,0,medium_ctx1024_train_step_fp32
"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MaxOps<float>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::MaxOps<float>, unsigned int, float, 4, 4>)",,50,0,4808.457999999896,0,4808.457999999896,medium_ctx1024_train_step_fp32
"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1})",,100,0,20053.11099999989,0,20053.11099999989,medium_ctx1024_train_step_fp32
"void at::native::vectorized_elementwise_kernel<4, at::native::exp_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::exp_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",,50,0,6202.604999999994,0,6202.604999999994,medium_ctx1024_train_step_fp32
aten::sigmoid,,48,520.6580000000349,1545.6989999999696,349.85199999992255,1545.6989999999696,medium_ctx1024_train_step_fp32
"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4, 4>)",,686,0,15130.63099999982,0,15130.63099999982,medium_ctx1024_train_step_fp32
"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > const&)::{lambda(int)#1})",,192,0,44548.18000000018,0,44548.18000000018,medium_ctx1024_train_step_fp32
attention/value,attention/value,48,0,4985.347000000085,0,4985.347000000085,medium_ctx1024_train_step_fp32
"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})",,722,0,12552.852999999977,0,12552.852999999977,medium_ctx1024_train_step_fp32
sm90_xmma_gemm_f32f32_tf32f32_f32_nn_n_tilesize64x128x32_warpgroupsize1x1x1_execute_segment_k_off_kernel__5x_cublas,,96,0,7798.249999999987,0,7798.249999999987,medium_ctx1024_train_step_fp32
"void at::native::vectorized_elementwise_kernel<4, at::native::sigmoid_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::sigmoid_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",,48,0,1545.6989999999696,0,1545.6989999999696,medium_ctx1024_train_step_fp32
"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 3ul>)",,776,0,35517.4229999993,0,35517.4229999993,medium_ctx1024_train_step_fp32
aten::log,,2,20.01500000001397,4.223999999951047,12.409000000021479,4.223999999951047,medium_ctx1024_train_step_fp32
aten::neg,,200,4483.014000000083,13599.667999999823,841.0569999999716,13599.667999999823,medium_ctx1024_train_step_fp32
aten::gather,,2,31.021000000007916,21.727999999980966,22.439000000056694,21.727999999980966,medium_ctx1024_train_step_fp32
backward,backward,2,169586.647,2.558999999964726,128749.75899999976,0.0,medium_ctx1024_train_step_fp32
aten::ones_like,,2,44.44500000001426,2.558999999964726,5.384000000027299,0.0,medium_ctx1024_train_step_fp32
aten::empty_strided,,1218,2543.3309999986523,0,2543.3309999986523,0,medium_ctx1024_train_step_fp32
autograd::engine::evaluate_function: MeanBackward0,,2,260.30500000000757,4.094999999964784,45.177000000025146,0.0,medium_ctx1024_train_step_fp32
MeanBackward0,,2,215.12799999998242,4.094999999964784,73.32899999998335,0.0,medium_ctx1024_train_step_fp32
aten::expand,,152,442.3270000001867,0,368.7059999999474,0,medium_ctx1024_train_step_fp32
autograd::engine::evaluate_function: GatherBackward0,,2,137.3899999999776,91.19900000002963,26.090999999956694,0.0,medium_ctx1024_train_step_fp32
GatherBackward0,,2,111.2990000000209,91.19900000002963,12.052000000010594,0.0,medium_ctx1024_train_step_fp32
